date,market,qty_total_kg,method,qty_kg,variety,origin,unit_kg,high,mid,low
20251018,豊島,1200,相対,1200,シャインマスカ,山梨,5,8640,7560,6480
20251018,豊島,1200,相対,1200,シャインマスカ,長野,5,9720,－,9180
20251018,豊島,1200,相対,1200,ピオーネ,各地,3.5,5940,－,－
20251018,豊島,1200,相対,1200,巨峰,長野,0.35,626,572,518
20251018,豊洲,13714,相対,9820,シャインマスカ,各地,5,14580,9180,6480
20251018,豊洲,13714,第三者販売,3894,シャインマスカ,各地,5,14580,11016,10476
20251018,豊洲,13714,相対,9820,シャインマスカ,山梨,5,9720,9180,7560
20251018,豊洲,13714,第三者販売,3894,シャインマスカ,山梨,5,9720,9180,8856
20251018,豊洲,13714,相対,9820,シャインマスカ,長野,5,9720,9180,8316
20251018,豊洲,13714,第三者販売,3894,シャインマスカ,長野,5,9180,8964,8316
20251018,豊洲,13714,相対,9820,ピオーネ,各地,5,8640,8100,7560
20251018,豊洲,13714,相対,9820,ピオーネ,岡山,5,8100,7020,5400
20251018,豊洲,13714,第三者販売,3894,ピオーネ,岡山,5,8208,6264,5940
20251018,豊洲,13714,相対,9820,ピオーネ,長野,5,8640,8424,8208
20251018,豊洲,13714,相対,9820,巨峰,長野,0.35,648,594,475
20251018,豊洲,13714,第三者販売,3894,巨峰,長野,0.35,－,680,－
20251020,世田谷,100,相対,100,シャインマスカ,長野,5,10260,－,－
20251020,世田谷,100,相対,100,巨峰,長野,0.35,670,－,－
20251020,北足立,2700,相対,2700,シャインマスカ,各地,5,10800,9720,8640
20251020,多摩NT,23,相対,23,シャインマスカ,長野,5,10260,－,－
20251020,多摩NT,23,相対,23,巨峰,長野,0.35,702,－,－
20251020,大田,58172,相対,56079,シャインマスカ,各地,5,15120,9072,5940
20251020,大田,58172,第三者販売,288,シャインマスカ,各地,5,9720,9396,7560
20251020,大田,58172,相対,56079,シャインマスカ,山梨,5,7560,7020,－
20251020,大田,58172,商物分離,1805,シャインマスカ,長野,5,9720,9288,9180
20251020,大田,58172,相対,56079,シャインマスカ,長野,5,10800,9612,8100
20251020,大田,58172,相対,56079,ピオーネ,各地,5,7560,7236,6804
20251020,大田,58172,相対,56079,ピオーネ,岡山,5,16200,7128,5076
20251020,大田,58172,相対,56079,ピオーネ,長野,5,11880,10044,8640
20251020,大田,58172,相対,56079,巨峰,各地,5,8100,5400,－
20251020,大田,58172,相対,56079,巨峰,長野,0.35,702,－,540
20251020,板橋,3400,相対,3383,シャインマスカ,各地,5,7560,－,－
20251020,板橋,3400,相対,3383,シャインマスカ,長野,5,9720,8640,－
20251020,板橋,3400,第三者販売,17,シャインマスカ,長野,5,9180,－,－
20251020,板橋,3400,相対,3383,ピオーネ,岡山,5,5940,－,－
20251020,板橋,3400,相対,3383,巨峰,長野,0.35,680,648,594
20251020,板橋,3400,第三者販売,17,巨峰,長野,0.35,680,－,378
20251020,淀橋,4204,相対,4204,シャインマスカ,各地,5,9720,8640,7560
20251020,淀橋,4204,相対,4204,シャインマスカ,長野,5,9720,－,8640
20251020,淀橋,4204,相対,4204,巨峰,長野,0.35,648,－,－
20251020,葛西,2400,相対,2400,シャインマスカ,各地,5,－,8640,－
20251020,葛西,2400,相対,2400,巨峰,各地,5,－,7560,－
20251020,豊島,500,相対,500,シャインマスカ,山梨,5,7560,－,－
20251020,豊島,500,相対,500,シャインマスカ,長野,5,9720,－,9180
20251020,豊島,500,相対,500,巨峰,長野,0.35,518,－,－
20251020,豊洲,7728,相対,6584,シャインマスカ,各地,5,8100,6480,5940
20251020,豊洲,7728,第三者販売,1144,シャインマスカ,各地,5,10800,－,8640
20251020,豊洲,7728,相対,6584,シャインマスカ,長野,5,9504,9288,8640
20251020,豊洲,7728,第三者販売,1144,シャインマスカ,長野,5,9288,9180,8640
20251020,豊洲,7728,相対,6584,ピオーネ,各地,5,8100,－,7560
20251020,豊洲,7728,相対,6584,ピオーネ,長野,5,8856,－,8640
20251020,豊洲,7728,相対,6584,巨峰,長野,0.35,680,626,486
20251020,豊洲,7728,第三者販売,1144,巨峰,長野,0.35,702,680,648
20251021,世田谷,300,相対,300,シャインマスカ,山梨,5,－,6480,－
20251021,北足立,2600,相対,2600,シャインマスカ,各地,5,10800,8640,7560
20251021,北足立,2600,相対,2600,シャインマスカ,山梨,5,－,8640,－
20251021,多摩NT,394,相対,394,シャインマスカ,長野,5,10260,－,－
20251021,多摩NT,394,相対,394,巨峰,長野,0.35,702,－,－
20251021,大田,73799,相対,70835,シャインマスカ,各地,5,15120,9072,5940
20251021,大田,73799,第三者販売,325,シャインマスカ,各地,5,9720,9396,7560
20251021,大田,73799,せり・入札,2578,シャインマスカ,山梨,5,7560,6912,5400
20251021,大田,73799,相対,70835,シャインマスカ,山梨,5,10800,8424,5400
20251021,大田,73799,相対,70835,シャインマスカ,長野,5,10800,9612,8100
20251021,大田,73799,相対,70835,ピオーネ,各地,5,8640,6804,5400
20251021,大田,73799,相対,70835,ピオーネ,岡山,5,16200,7128,5076
20251021,大田,73799,相対,70835,ピオーネ,長野,5,11880,10044,8640
20251021,大田,73799,相対,70835,巨峰,各地,5,8640,－,8100
20251021,大田,73799,相対,70835,巨峰,山梨,5,8640,5400,－
20251021,大田,73799,相対,70835,巨峰,長野,0.35,702,－,540
20251021,板橋,2700,相対,2690,シャインマスカ,長野,5,9720,8640,－
20251021,板橋,2700,第三者販売,10,シャインマスカ,長野,5,9720,－,－
20251021,板橋,2700,相対,2690,ピオーネ,長野,5,9180,－,8640
20251021,板橋,2700,相対,2690,巨峰,長野,0.35,680,648,594
20251021,淀橋,6694,相対,6694,シャインマスカ,各地,5,9720,8640,7560
20251021,淀橋,6694,相対,6694,シャインマスカ,山梨,5,9720,－,－
20251021,淀橋,6694,相対,6694,シャインマスカ,長野,5,9720,－,8640
20251021,淀橋,6694,相対,6694,巨峰,長野,0.35,648,－,－
20251021,葛西,2800,相対,2800,シャインマスカ,各地,5,－,8640,－
20251021,葛西,2800,相対,2800,ピオーネ,各地,5,－,8100,－
20251021,葛西,2800,相対,2800,巨峰,各地,5,－,8100,－
20251021,豊島,1400,相対,1400,シャインマスカ,山梨,5,9180,8640,7560
20251021,豊島,1400,相対,1400,シャインマスカ,長野,5,8640,－,9180
20251021,豊島,1400,相対,1400,巨峰,長野,0.35,518,－,－
20251021,豊洲,9468,相対,6592,シャインマスカ,各地,5,11880,10260,5940
20251021,豊洲,9468,第三者販売,1376,シャインマスカ,各地,5,10260,－,8640
20251021,豊洲,9468,相対,6592,シャインマスカ,山梨,5,9720,9180,7560
20251021,豊洲,9468,第三者販売,1376,シャインマスカ,山梨,5,9180,－,8640
20251021,豊洲,9468,商物分離,1500,シャインマスカ,長野,5,－,9288,－
20251021,豊洲,9468,相対,6592,シャインマスカ,長野,5,9180,－,8640
20251021,豊洲,9468,第三者販売,1376,シャインマスカ,長野,5,9504,－,9180
20251021,豊洲,9468,相対,6592,ピオーネ,各地,5,8640,8100,7560
20251021,豊洲,9468,相対,6592,ピオーネ,岡山,5,8316,6372,5940
20251021,豊洲,9468,相対,6592,ピオーネ,長野,5,9180,8856,8316
20251021,豊洲,9468,相対,6592,巨峰,長野,0.35,648,－,475
20251021,豊洲,9468,第三者販売,1376,巨峰,長野,0.35,680,－,648
20251023,世田谷,400,相対,400,シャインマスカ,長野,5,10800,－,－
20251023,世田谷,400,相対,400,巨峰,長野,0.35,670,－,－
20251023,北足立,3100,相対,3100,シャインマスカ,各地,5,10800,9720,7560
20251023,北足立,3100,相対,3100,シャインマスカ,山梨,5,－,8640,－
20251023,多摩NT,386,相対,386,シャインマスカ,長野,5,10260,－,－
20251023,多摩NT,386,相対,386,巨峰,長野,0.35,702,－,－
20251023,大田,87313,相対,83798,シャインマスカ,各地,5,12960,8640,5940
20251023,大田,87313,せり・入札,2295,シャインマスカ,山梨,5,7020,－,6480
20251023,大田,87313,相対,83798,シャインマスカ,山梨,5,10800,8316,5400
20251023,大田,87313,商物分離,1205,シャインマスカ,長野,5,9720,9504,9180
20251023,大田,87313,相対,83798,シャインマスカ,長野,5,10800,9504,8100
20251023,大田,87313,相対,83798,ピオーネ,各地,5,8640,6588,4320
20251023,大田,87313,相対,83798,ピオーネ,岡山,5,11880,7020,4860
20251023,大田,87313,相対,83798,ピオーネ,長野,5,11880,9720,8640
20251023,大田,87313,相対,83798,巨峰,各地,5,8640,－,8100
20251023,大田,87313,相対,83798,巨峰,山梨,5,8640,5400,－
20251023,大田,87313,相対,83798,巨峰,長野,0.35,702,648,432
20251023,板橋,2800,相対,2751,シャインマスカ,山梨,5,9180,8640,－
20251023,板橋,2800,相対,2751,シャインマスカ,長野,5,9180,－,8100
20251023,板橋,2800,相対,2751,ピオーネ,長野,5,7560,－,－
20251023,板橋,2800,第三者販売,49,ピオーネ,長野,5,8100,－,7560
20251023,板橋,2800,相対,2751,巨峰,長野,0.35,680,648,540
20251023,板橋,2800,第三者販売,49,巨峰,長野,0.35,680,－,－
20251023,淀橋,5742,相対,5742,シャインマスカ,各地,5,9720,8640,7560
20251023,淀橋,5742,相対,5742,シャインマスカ,山梨,5,9720,－,－
20251023,淀橋,5742,相対,5742,シャインマスカ,長野,5,9720,－,8640
20251023,淀橋,5742,相対,5742,巨峰,長野,0.35,648,－,－
20251023,葛西,2400,相対,2400,シャインマスカ,各地,5,－,8640,－
20251023,葛西,2400,相対,2400,ピオーネ,各地,5,－,8100,－
20251023,葛西,2400,相対,2400,巨峰,各地,5,－,8100,－
20251023,豊島,1300,相対,1300,シャインマスカ,山梨,5,9720,8640,7560
20251023,豊島,1300,相対,1300,シャインマスカ,長野,5,9720,－,9180
20251023,豊島,1300,相対,1300,巨峰,長野,0.35,518,－,－
20251023,豊洲,9809,相対,6559,シャインマスカ,各地,5,8100,4860,4320
20251023,豊洲,9809,第三者販売,1750,シャインマスカ,各地,5,10800,－,7560
20251023,豊洲,9809,相対,6559,シャインマスカ,山梨,5,9720,9180,7560
20251023,豊洲,9809,第三者販売,1750,シャインマスカ,山梨,5,9720,－,8100
20251023,豊洲,9809,商物分離,1500,シャインマスカ,長野,5,－,9288,－
20251023,豊洲,9809,相対,6559,シャインマスカ,長野,5,9504,9180,8640
20251023,豊洲,9809,第三者販売,1750,シャインマスカ,長野,5,9504,9180,8964
20251023,豊洲,9809,相対,6559,ピオーネ,各地,5,8640,－,8100
20251023,豊洲,9809,相対,6559,ピオーネ,岡山,5,8316,6372,5940
20251023,豊洲,9809,相対,6559,ピオーネ,長野,5,9180,－,8640
20251023,豊洲,9809,相対,6559,巨峰,長野,0.35,680,626,475
20251023,豊洲,9809,第三者販売,1750,巨峰,長野,0.35,680,－,648
20251024,北足立,2600,相対,2600,シャインマスカ,各地,5,10800,9720,8640
20251024,多摩NT,16,相対,11,シャインマスカ,長野,5,10260,－,－
20251024,多摩NT,16,第三者販売,5,シャインマスカ,長野,5,9180,－,－
20251024,大田,44691,相対,44661,シャインマスカ,各地,5,12960,8640,5940
20251024,大田,44691,相対,44661,シャインマスカ,長野,5,10800,9504,8100
20251024,大田,44691,相対,44661,ピオーネ,各地,5,8100,6912,6804
20251024,大田,44691,相対,44661,ピオーネ,岡山,5,11880,7236,4536
20251024,大田,44691,相対,44661,ピオーネ,長野,5,11880,10044,8640
20251024,大田,44691,相対,44661,巨峰,各地,5,8100,7020,－
20251024,大田,44691,相対,44661,巨峰,長野,0.35,702,－,540
20251024,板橋,3700,相対,3699,シャインマスカ,山梨,5,8640,8640,－
20251024,板橋,3700,相対,3699,シャインマスカ,長野,5,9180,－,8100
20251024,板橋,3700,相対,3699,ピオーネ,長野,5,9180,－,8100
20251024,板橋,3700,相対,3699,巨峰,長野,0.35,680,648,540
20251024,板橋,3700,第三者販売,1,巨峰,長野,0.35,680,－,－
20251024,淀橋,3098,相対,3098,シャインマスカ,各地,5,9720,8640,7560
20251024,淀橋,3098,相対,3098,シャインマスカ,長野,5,9720,－,8640
20251024,淀橋,3098,相対,3098,巨峰,長野,0.35,648,－,－
20251024,葛西,900,相対,900,シャインマスカ,各地,5,－,8640,－
20251024,葛西,900,相対,900,ピオーネ,各地,5,－,8100,－
20251024,葛西,900,相対,900,巨峰,各地,5,－,8100,－
20251024,豊島,2000,相対,2000,シャインマスカ,山梨,5,9180,－,7560
20251024,豊島,2000,相対,2000,シャインマスカ,長野,5,9720,－,9180
20251024,豊島,2000,相対,2000,巨峰,長野,0.35,518,－,464
20251024,豊洲,6783,相対,6624,シャインマスカ,各地,5,8100,4860,4320
20251024,豊洲,6783,第三者販売,159,シャインマスカ,各地,5,－,8640,－
20251024,豊洲,6783,相対,6624,シャインマスカ,長野,5,9504,9288,8964
20251024,豊洲,6783,第三者販売,159,シャインマスカ,長野,5,9504,9396,8640
20251024,豊洲,6783,相対,6624,ピオーネ,各地,5,9180,8100,7560
20251024,豊洲,6783,相対,6624,ピオーネ,長野,5,9180,－,8640
20251024,豊洲,6783,相対,6624,巨峰,長野,0.35,680,626,475
20251024,豊洲,6783,第三者販売,159,巨峰,長野,0.35,702,－,680
20251025,世田谷,300,相対,300,シャインマスカ,山梨,5,6480,－,5400
20251025,北足立,2600,相対,2600,シャインマスカ,各地,5,10800,8640,7560
20251025,北足立,2600,相対,2600,シャインマスカ,山梨,5,－,8640,－
20251025,多摩NT,199,相対,199,シャインマスカ,長野,5,10260,－,－
20251025,多摩NT,199,相対,199,巨峰,長野,0.35,702,－,－
20251025,大田,57945,相対,54105,シャインマスカ,各地,5,15120,8856,5400
20251025,大田,57945,第三者販売,25,シャインマスカ,各地,5,9720,－,－
20251025,大田,57945,せり・入札,1910,シャインマスカ,山梨,5,7560,7344,5940
20251025,大田,57945,相対,54105,シャインマスカ,山梨,5,10800,7992,5400
20251025,大田,57945,商物分離,1905,シャインマスカ,長野,5,9720,9288,9180
20251025,大田,57945,相対,54105,シャインマスカ,長野,5,10800,9504,8100
20251025,大田,57945,相対,54105,ピオーネ,各地,5,9180,7020,6804
20251025,大田,57945,相対,54105,ピオーネ,岡山,5,11880,7344,4536
20251025,大田,57945,相対,54105,ピオーネ,長野,5,11880,10368,8640
20251025,大田,57945,相対,54105,巨峰,各地,5,8640,6480,5940
20251025,大田,57945,相対,54105,巨峰,山梨,5,8640,5400,－
20251025,大田,57945,相対,54105,巨峰,長野,0.35,680,648,356
20251025,板橋,2600,相対,2599,シャインマスカ,長野,5,－,8640,－
20251025,板橋,2600,相対,2599,ピオーネ,岡山,5,7560,－,－
20251025,板橋,2600,相対,2599,ピオーネ,長野,5,8640,－,－
20251025,板橋,2600,相対,2599,巨峰,長野,0.35,680,－,648
20251025,板橋,2600,第三者販売,1,巨峰,長野,0.35,680,－,－
20251025,淀橋,4521,相対,4521,シャインマスカ,各地,5,9720,8640,7560
20251025,淀橋,4521,相対,4521,シャインマスカ,山梨,5,9720,－,－
20251025,淀橋,4521,相対,4521,シャインマスカ,長野,5,9720,－,8640
20251025,淀橋,4521,相対,4521,巨峰,長野,0.35,648,－,－
20251025,葛西,1400,相対,1400,シャインマスカ,各地,5,－,8640,－
20251025,葛西,1400,相対,1400,ピオーネ,各地,5,－,8100,－
20251025,葛西,1400,相対,1400,巨峰,各地,5,－,8100,－
20251025,豊島,2000,相対,2000,シャインマスカ,山梨,5,9180,8640,7560
20251025,豊島,2000,相対,2000,シャインマスカ,長野,5,9720,－,－
20251025,豊島,2000,相対,2000,巨峰,長野,0.35,518,－,464
20251025,豊洲,7766,相対,6172,シャインマスカ,各地,5,14580,10260,9180
20251025,豊洲,7766,第三者販売,1439,シャインマスカ,各地,5,9180,－,8316
20251025,豊洲,7766,せり・入札,147,シャインマスカ,山梨,5,9180,8100,7020
20251025,豊洲,7766,相対,6172,シャインマスカ,山梨,5,9720,9180,7560
20251025,豊洲,7766,第三者販売,1439,シャインマスカ,山梨,5,9180,－,8100
20251025,豊洲,7766,相対,6172,シャインマスカ,長野,5,9504,9288,9180
20251025,豊洲,7766,第三者販売,1439,シャインマスカ,長野,5,9504,9288,8640
20251025,豊洲,7766,相対,6172,ピオーネ,各地,5,8100,－,7560
20251025,豊洲,7766,相対,6172,ピオーネ,岡山,5,8316,－,7344
20251025,豊洲,7766,相対,6172,ピオーネ,長野,5,9180,－,8640
20251025,豊洲,7766,相対,6172,巨峰,長野,0.35,648,626,475
20251025,豊洲,7766,第三者販売,1439,巨峰,長野,0.35,702,－,670
20251027,世田谷,300,相対,300,シャインマスカ,長野,5,10260,－,－
20251027,北足立,2800,相対,2800,シャインマスカ,各地,5,10800,8640,7560
20251027,多摩NT,11,相対,11,シャインマスカ,長野,5,10260,－,－
20251027,多摩NT,11,相対,11,巨峰,長野,0.35,702,－,－
20251027,大田,43014,相対,42993,シャインマスカ,各地,5,15120,9288,6480
20251027,大田,43014,相対,42993,シャインマスカ,長野,5,10800,9612,4860
20251027,大田,43014,相対,42993,ピオーネ,各地,5,7560,－,－
20251027,大田,43014,相対,42993,ピオーネ,岡山,5,9180,7236,5076
20251027,大田,43014,相対,42993,ピオーネ,長野,5,11880,10584,8640
20251027,大田,43014,相対,42993,巨峰,各地,5,9180,8640,7020
20251027,大田,43014,相対,42993,巨峰,長野,0.35,648,－,540
20251027,板橋,1600,相対,1590,シャインマスカ,長野,5,9720,8640,－
20251027,板橋,1600,第三者販売,10,シャインマスカ,長野,5,9180,－,－
20251027,板橋,1600,相対,1590,巨峰,長野,0.35,680,648,540
20251027,淀橋,2829,相対,2829,シャインマスカ,各地,5,9720,8640,7560
20251027,淀橋,2829,相対,2829,シャインマスカ,長野,5,9720,－,8640
20251027,淀橋,2829,相対,2829,巨峰,長野,0.35,648,－,－
20251027,葛西,400,相対,400,シャインマスカ,各地,5,－,8640,－
20251027,葛西,400,相対,400,ピオーネ,各地,5,－,8100,－
20251027,葛西,400,相対,400,巨峰,各地,5,－,8100,－
20251027,豊島,500,相対,500,シャインマスカ,長野,5,9720,－,9180
20251027,豊島,500,相対,500,巨峰,長野,0.35,518,－,464
20251027,豊洲,5161,相対,3643,シャインマスカ,各地,5,8640,－,8100
20251027,豊洲,5161,相対,3643,シャインマスカ,長野,5,9720,9504,8856
20251027,豊洲,5161,第三者販売,1518,シャインマスカ,長野,5,9720,－,9504
20251027,豊洲,5161,相対,3643,ピオーネ,各地,5,8100,－,7560
20251027,豊洲,5161,相対,3643,ピオーネ,長野,5,9720,9180,8964
20251027,豊洲,5161,相対,3643,巨峰,長野,0.35,670,648,486
20251027,豊洲,5161,第三者販売,1518,巨峰,長野,0.35,702,－,680
20251028,世田谷,200,相対,200,シャインマスカ,各地,5,－,9720,－
20251028,世田谷,200,相対,200,ピオーネ,岡山,5,－,－,7020
20251028,北足立,2400,相対,2400,シャインマスカ,各地,5,10800,8640,7560
20251028,多摩NT,191,相対,191,シャインマスカ,長野,5,10260,－,－
20251028,多摩NT,191,相対,191,巨峰,長野,0.35,702,－,－
20251028,大田,44458,相対,42916,シャインマスカ,各地,5,15120,9396,5940
20251028,大田,44458,第三者販売,228,シャインマスカ,各地,5,8640,－,－
20251028,大田,44458,せり・入札,1314,シャインマスカ,山梨,5,8640,7344,5400
20251028,大田,44458,相対,42916,シャインマスカ,山梨,5,16200,7668,5400
20251028,大田,44458,相対,42916,シャインマスカ,長野,5,10800,9720,8640
20251028,大田,44458,相対,42916,ピオーネ,各地,5,8640,－,－
20251028,大田,44458,相対,42916,ピオーネ,岡山,5,9180,7020,5076
20251028,大田,44458,相対,42916,ピオーネ,長野,5,11880,10260,8640
20251028,大田,44458,相対,42916,巨峰,各地,5,9180,8640,8100
20251028,大田,44458,相対,42916,巨峰,山梨,5,8640,5400,－
20251028,大田,44458,相対,42916,巨峰,長野,0.35,734,－,540
20251028,板橋,5800,相対,5790,シャインマスカ,長野,5,9720,9720,－
20251028,板橋,5800,第三者販売,10,シャインマスカ,長野,5,9720,－,－
20251028,板橋,5800,相対,5790,ピオーネ,岡山,5,5940,－,－
20251028,淀橋,3793,相対,3793,シャインマスカ,各地,5,9720,8640,7560
20251028,淀橋,3793,相対,3793,シャインマスカ,長野,5,9720,－,8640
20251028,淀橋,3793,相対,3793,巨峰,長野,0.35,648,－,－
20251028,葛西,1200,相対,1200,シャインマスカ,各地,5,－,8640,－
20251028,葛西,1200,相対,1200,巨峰,各地,5,－,8100,－
20251028,豊島,900,相対,900,シャインマスカ,山梨,5,9720,8640,7560
20251028,豊島,900,相対,900,シャインマスカ,長野,5,9720,－,9180
20251028,豊島,900,相対,900,巨峰,長野,0.35,518,－,464
20251028,豊洲,7939,相対,5122,シャインマスカ,各地,5,11880,10260,9180
20251028,豊洲,7939,第三者販売,1317,シャインマスカ,各地,5,12960,－,9720
20251028,豊洲,7939,相対,5122,シャインマスカ,山梨,5,10800,9180,8100
20251028,豊洲,7939,第三者販売,1317,シャインマスカ,山梨,5,9180,－,7560
20251028,豊洲,7939,商物分離,1500,シャインマスカ,長野,5,－,9720,－
20251028,豊洲,7939,相対,5122,シャインマスカ,長野,5,10044,9720,9180
20251028,豊洲,7939,第三者販売,1317,シャインマスカ,長野,5,9504,－,9396
20251028,豊洲,7939,相対,5122,ピオーネ,各地,5,8100,7560,7020
20251028,豊洲,7939,第三者販売,1317,ピオーネ,岡山,5,8424,－,7992
20251028,豊洲,7939,相対,5122,ピオーネ,長野,5,9504,9180,8964
20251028,豊洲,7939,相対,5122,巨峰,長野,0.35,734,680,486
20251028,豊洲,7939,第三者販売,1317,巨峰,長野,0.35,－,713,－
20251030,世田谷,400,相対,400,シャインマスカ,長野,5,9720,－,－
20251030,北足立,3200,相対,3200,シャインマスカ,各地,5,10800,8640,7560
20251030,多摩NT,149,相対,149,シャインマスカ,長野,5,10260,－,－
20251030,多摩NT,149,相対,149,巨峰,長野,0.35,702,－,－
20251030,大田,57100,相対,55167,シャインマスカ,各地,5,15120,8964,5400
20251030,大田,57100,第三者販売,285,シャインマスカ,各地,5,9720,8424,6480
20251030,大田,57100,せり・入札,1648,シャインマスカ,山梨,5,9180,7776,5400
20251030,大田,57100,相対,55167,シャインマスカ,山梨,5,10800,7668,5400
20251030,大田,57100,相対,55167,シャインマスカ,長野,5,19440,9612,4860
20251030,大田,57100,相対,55167,ピオーネ,各地,5,8100,7560,－
20251030,大田,57100,相対,55167,ピオーネ,岡山,5,9720,7128,5076
20251030,大田,57100,相対,55167,ピオーネ,長野,5,11880,10584,8640
20251030,大田,57100,相対,55167,巨峰,各地,5,9180,－,－
20251030,大田,57100,せり・入札,1648,巨峰,山梨,5,10800,10260,9720
20251030,大田,57100,相対,55167,巨峰,山梨,5,8100,－,－
20251030,大田,57100,相対,55167,巨峰,長野,0.35,734,－,540
20251030,板橋,1800,相対,1795,シャインマスカ,山梨,5,－,8640,－
20251030,板橋,1800,相対,1795,シャインマスカ,長野,5,9720,－,－
20251030,板橋,1800,第三者販売,5,シャインマスカ,長野,5,9720,－,－
20251030,淀橋,4535,相対,4535,シャインマスカ,各地,5,9720,8640,7560
20251030,淀橋,4535,相対,4535,シャインマスカ,山梨,5,8640,－,－
20251030,淀橋,4535,相対,4535,シャインマスカ,長野,5,9720,－,8640
20251030,淀橋,4535,相対,4535,巨峰,長野,0.35,648,－,－
20251030,葛西,1700,相対,1700,シャインマスカ,各地,5,－,8640,－
20251030,葛西,1700,相対,1700,巨峰,各地,5,－,8100,－
20251030,豊島,1300,相対,1300,シャインマスカ,山梨,5,9180,8100,7560
20251030,豊島,1300,相対,1300,シャインマスカ,長野,5,9720,－,9180
20251030,豊島,1300,相対,1300,巨峰,長野,0.35,486,－,464
20251030,豊洲,8018,相対,4774,シャインマスカ,各地,5,8640,－,8100
20251030,豊洲,8018,第三者販売,1744,シャインマスカ,各地,5,－,8640,－
20251030,豊洲,8018,相対,4774,シャインマスカ,山梨,5,9720,7560,5940
20251030,豊洲,8018,第三者販売,1744,シャインマスカ,山梨,5,－,9720,－
20251030,豊洲,8018,商物分離,1500,シャインマスカ,長野,5,－,9504,－
20251030,豊洲,8018,相対,4774,シャインマスカ,長野,5,10260,9720,9180
20251030,豊洲,8018,第三者販売,1744,シャインマスカ,長野,5,9720,9504,8964
20251030,豊洲,8018,相対,4774,ピオーネ,各地,5,8100,－,7560
20251030,豊洲,8018,相対,4774,ピオーネ,長野,5,9504,9180,8856
20251030,豊洲,8018,相対,4774,巨峰,長野,0.35,734,－,486
20251030,豊洲,8018,第三者販売,1744,巨峰,長野,0.35,－,702,－
20251031,北足立,2700,相対,2700,シャインマスカ,各地,5,10800,8640,7560
20251031,多摩NT,29,相対,29,シャインマスカ,長野,5,10260,－,－
20251031,大田,34531,せり・入札,5,シャインマスカ,各地,5,8100,－,－
20251031,大田,34531,相対,34376,シャインマスカ,各地,5,15120,9288,5400
20251031,大田,34531,第三者販売,150,シャインマスカ,各地,5,9720,7884,6480
20251031,大田,34531,相対,34376,シャインマスカ,長野,5,10800,9612,8640
20251031,大田,34531,相対,34376,ピオーネ,岡山,5,11880,7344,5076
20251031,大田,34531,相対,34376,ピオーネ,長野,5,11880,10476,8640
20251031,大田,34531,相対,34376,巨峰,長野,0.35,734,－,540
20251031,板橋,2300,相対,2300,シャインマスカ,山梨,5,－,8640,－
20251031,板橋,2300,相対,2300,シャインマスカ,長野,5,9720,－,－
20251031,淀橋,2660,相対,2660,シャインマスカ,各地,5,9720,8640,7560
20251031,淀橋,2660,相対,2660,シャインマスカ,長野,5,9720,－,8640
20251031,淀橋,2660,相対,2660,巨峰,長野,0.35,648,－,－
20251031,葛西,600,相対,600,シャインマスカ,各地,5,－,8640,－
20251031,葛西,600,相対,600,巨峰,各地,5,－,8100,－
20251031,豊島,300,相対,300,シャインマスカ,長野,5,9720,－,9180
20251031,豊島,300,相対,300,巨峰,長野,0.35,486,－,432
20251031,豊洲,7663,相対,7284,シャインマスカ,各地,5,13500,10260,8640
20251031,豊洲,7663,第三者販売,379,シャインマスカ,各地,5,12960,9720,8640
20251031,豊洲,7663,相対,7284,シャインマスカ,長野,5,10044,9720,9180
20251031,豊洲,7663,第三者販売,379,シャインマスカ,長野,5,9720,－,9504
20251031,豊洲,7663,相対,7284,ピオーネ,各地,5,8100,－,7560
20251031,豊洲,7663,相対,7284,ピオーネ,岡山,5,7020,－,6696
20251031,豊洲,7663,相対,7284,ピオーネ,長野,5,9180,－,8856
20251031,豊洲,7663,相対,7284,巨峰,長野,0.35,734,713,486
20251031,豊洲,7663,第三者販売,379,巨峰,長野,0.35,－,713,－
20260502,大田,818,相対,818,デラウェア,各地,2,9720,9180,7560
20260502,板橋,100,相対,100,デラウェア,各地,2,－,5400,－
20260502,淀橋,209,相対,209,デラウェア,各地,2,10800,－,－
20260502,豊洲,41,相対,32,デラウェア,各地,2,－,9720,－
20260506,大田,886,相対,886,デラウェア,各地,2,8640,8640,7560
20260506,淀橋,195,相対,195,デラウェア,各地,2,8640,－,6480
20260506,豊洲,100,第三者販売,70,デラウェア,各地,2,9180,－,8100
20260507,大田,579,相対,579,デラウェア,各地,2,8640,8640,7560
20260507,板橋,100,相対,100,デラウェア,各地,2,－,5400,－
20260507,淀橋,165,相対,165,デラウェア,各地,2,8640,－,6480
20260507,豊洲,53,相対,17,デラウェア,各地,2,－,8100,－
20260507,豊洲,53,第三者販売,36,デラウェア,各地,2,9180,－,8100
20260508,大田,53,相対,53,デラウェア,各地,2,8640,－,－
20260508,板橋,400,相対,400,デラウェア,各地,2,－,5400,－
20260509,大田,919,相対,919,デラウェア,各地,2,8640,8640,6480
20260509,淀橋,237,相対,237,デラウェア,各地,2,8640,－,7560
20260509,豊洲,56,相対,41,デラウェア,各地,2,8640,－,7560
20260511,淀橋,150,相対,150,デラウェア,各地,2,7560,－,－
20260511,淀橋,150,相対,150,デラウェア,島根,2,6480,5400,4860
20260512,大田,1207,相対,1204,デラウェア,各地,2,11880,8640,6480
